author_id,created_at,public_metrics,text,id
1167135150246940672,2021-11-30T18:50:30.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @GPforEducation: Le projet de riposte à la COVID-19 soutenu par le GPE dans les pays de l'OECO a permis de créer des emplois au sein des…,1465755131379658756
1393590919916576770,2021-11-30T18:50:30.000Z,"{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @petrogustavo: Adriana Villegas, fue militante de Colombia Humana, de Buenaventura, tuvo que exiliarse en Ecuador, donde pasó muchas pen…",1465755131274829838
142797878,2021-11-30T18:50:30.000Z,"{'retweet_count': 153, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @doctormacias: El descubrimiento de la variante ómicron en más de 14 países hasta la fecha es la evidencia más reciente de que la pandem…,1465755131127873536
101400972,2021-11-30T18:50:30.000Z,"{'retweet_count': 40, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @Carene1984: Le saviez-vous ?
« L’Europe a de quoi vacciner la population adulte tous les mois » 
L’EU a signé des contrats de pré-achat…",1465755131098673159
17809667,2021-11-30T18:50:30.000Z,"{'retweet_count': 6366, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @JesseRodriguez: There were no COVID-related deaths yesterday in New York City, where the vaccination rate is over 90%.",1465755130616184832
827631612053618688,2021-11-30T18:50:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @blessedactions: @KayleyEdwards11 @sara_jayne67 Kayley, it would be important to know if this John Eyers had other underlying conditions…",1465755130536632323
69290737,2021-11-30T18:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","The Patriotic Vanguard - Prime Minister Trudeau reflects on the Speech from the Throne, Covid-19 and Climate Change https://t.co/XrtUHXhwT3",1465755130440175630
2318737477,2021-11-30T18:50:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @Tutu59181128: #familyMeeting #2021 #covid-19 #UBA https://t.co/YAjRqlA2Ux,1465755130310053893
982272296214654977,2021-11-30T18:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@PaulaGros2 @ENGINEER_28 @blythe_club Cierto a parte una cosa es informar que el TS avala el pasaporte covid en la hostelería y otra elucubrar con la obligación de la vacuna,1465755130234605570
1497192222,2021-11-30T18:50:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @alicalabro: El nivel Ético del periodismo Paraguayo es lamentable. La famosa doctora fallecida que decían no se quería vacunar, había s…",1465755130230296577
57610872,2021-11-30T18:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@_elkue Wow this is so poorly enforced that I assumed they paused it for covid...,1465755130113019910
940966432707366912,2021-11-30T18:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Browns2212 @searl727 @RepDanCrenshaw There’s been over a million deaths due to COVID compared to a handful ascribed to vaccines. To compare them is absurd at best. To ignore that vaccines curb spread and hospitalizations is no better. Keep your bad faith comparisons to yourself.,1465755130104582149
1588292156,2021-11-30T18:50:30.000Z,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @Dreamweasel: R: Masks are tyranny! Vaccine mandates are un-American! Dr. Fauci is a publicity-hungry partisan ghoul! Our freedom is at…,1465755129945153537
1435608603575128067,2021-11-30T18:50:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @gbzinxntj: Mó sdds da vida antes do covid, sai na tv dando entrevista e minha mãe ficou cheia de orgulho, pai era focado e feliz, chego…",1465755129450217476
277213652,2021-11-30T18:50:29.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @gabrieloguda: Mudavadi sat next to Raila in the public gallery, but would want us to believe that he couldn't ask Raila all those thing…",1465755128896573442
96835898,2021-11-30T18:50:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A vacina e a máscara ainda são muito importantes e fazer teste de covid mesmo com vacina mais ainda.,1465755128825368579
1194410116344373249,2021-11-30T18:50:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Saúde aplica mais 505 doses da vacina contra a Covid-19 em mutirão https://t.co/DMGc5kXrTo,1465755128494018564
1438158300487602183,2021-11-30T18:50:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Stupidity at its finest! Even the vaxxed are getting covid and infecting others too. Why do people in LA not realize this &amp; call him out on this? 

Los Angeles Begins Enforcing Vaccine Mandate at Gyms, Restaurants, Businesses https://t.co/m1hbeWvTWo via @BreitbartNews",1465755127885750272
763080810647941120,2021-11-30T18:50:29.000Z,"{'retweet_count': 478, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @YvesPDB: Covid : le médecin qui a découvert le variant Omicron détruit les médias : ""vous faites peur aux gens pour rien"" - Le courrier…",1465755127617359875
1238467680773894146,2021-11-30T18:50:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @khaleejtimes: Basque authorities said they planned to declare a health emergency amid a rapidly rising caseload https://t.co/zR2kcCwdN3,1465755127298637831
1118963839721189376,2021-11-30T18:50:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I heavily drank wed-sat and wonder why I’ve been sick the last couple days with a sore throat but also convinced myself I must have Covid and am getting tested tomorrow, send help",1465755126266748935
430612896,2021-11-30T18:50:29.000Z,"{'retweet_count': 90, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @doctor_oxford: “He was saying: ‘Why didn’t I get vaccinated? Why didn’t I do it? Why didn’t I listen?’”

Please read this devastating p…",1465755126136807425
19478383,2021-11-30T18:50:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Over the course of the covid-19 pandemic, billionaire MacKenzie Scott has become one of the most generous philanthropists in history, announcing $8.6 billion in gifts in the 12 months to June.

https://t.co/SJV4ftBQqc #csr #philanthropy #MackenzieScott #GivingTuesday #nonprofit",1465755126124011525
1933116020,2021-11-30T18:50:29.000Z,"{'retweet_count': 2575, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @AymanM: The UK, The Netherlands, Germany, France, Israel… all countries that now have the new COVID variant… none of which are being bl…",1465755126031863815
1349423731354062851,2021-11-30T18:50:28.000Z,"{'retweet_count': 332, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RWMaloneMD: Well worth reading.  Detailed legal analysis evidence of the lawless actions of the current POTUS and executive branch.
Cov…",1465755125541228556
1091442782282137600,2021-11-30T18:50:28.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @Kukicat7: Making Covid-19 vaccines mandatory was once unthinkable. But European countries are showing it can work
https://t.co/rGmAjbOJ…",1465755124979142656
73916451,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Two COVID 19 Lawsuits Are Putting The Brakes On Mandates &amp; Lockdowns In Missouri
https://t.co/NjOWLWcOCS

Two major court cases are changing the way COVID 19 is handled in Missouri.

A ruling by a Cole County Judge is putting the breaks on the State Health Department’...",1465755561702604807
394793027,2021-11-30T18:52:12.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @chrissteinplays: Next covid variant should be called Viggo Mortensen,1465755561484599301
135627420,2021-11-30T18:52:12.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @3rdstringW: A Brazilian town empties as migration to U.S. accelerates | Reuters

Interesting read, inflation &amp; covid are causing Brazil…",1465755561341902849
1405373126,2021-11-30T18:52:12.000Z,"{'retweet_count': 66, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RobiCamacho: Al parecer, tienes toda la razón. Esos fondos del COVID le han dado tremendo uso en Utuado. https://t.co/FgBCGEfmfD",1465755561325170694
2919258732,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Fox  must be busy interviewing veterinarians regarding the latest Covid variant, hoping they can find the cure yet again...",1465755561274888192
33494960,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#WinWithPLT I would love some vouchers or money to buy some cosy clothes since my household is down with Covid 😩 that might cheer me up! @OfficialPLT,1465755560645701642
1431683617,2021-11-30T18:52:12.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @drrollergator: SMOLLETT IS LITERALLY NEWS COVID HAS BEEN HERE 4 TWO YEARS WE'RE AWARE OF IT NUMBNUTS,1465755560494735379
1034493293730705408,2021-11-30T18:52:12.000Z,"{'retweet_count': 3794, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @FannyRuwet: Le covid          Les gens toxiques
                🤝
Revenir dans ta vie tous les 6 mois
       en disant ""J'ai changé"".",1465755560280825865
19678541,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3 jabs + COVID…no side effects from the booster as yet! https://t.co/G6R9lpVdZr,1465755559878144011
1124437944947892224,2021-11-30T18:52:12.000Z,"{'retweet_count': 451, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RepThomasMassie: Pence had one chance to change the outcome of the 2020 election and he blew it:

As head of the COVID task force he co…",1465755559869751298
1328943750006140929,2021-11-30T18:52:12.000Z,"{'retweet_count': 239, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RWMaloneMD: PARMA, ITALY 🇮🇹
MARCH OF THE VACCINE DEAD
People march with photos of their loved ones who were killed by the Covid-19 ""vac…",1465755559571988484
1423191021425504257,2021-11-30T18:52:12.000Z,"{'retweet_count': 472, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @p_duval: Pourquoi @olivierveran déclare à l'assemblée que plus personne ne conteste l'efficacité du pass sanitaire dans la lutte contre…,1465755559370670090
1440487798138556421,2021-11-30T18:52:12.000Z,"{'retweet_count': 94, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @R3dNhappy: What the actual F*#@K! Remember reading on the CDC's website the word: ""Shielding Camps""???
Australia is now implementing it…",1465755559244840964
950803142886772736,2021-11-30T18:52:12.000Z,"{'retweet_count': 61, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @KarenH777: If you look at the dire calibre of the politicians we have in Parliament, it makes it even more astonishing that people trus…",1465755559181828103
1104540678590251010,2021-11-30T18:52:12.000Z,"{'retweet_count': 406, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @PeterSweden7: Guys...

People in Sweden are now inserting microchips in their hands with their covid passports on it.

They scan their…",1465755558695297026
111368100,2021-11-30T18:52:12.000Z,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @ChinaScience: Over 215 million Chinese people aged 60 and above have received at least one dose of COVID-19 vaccines. Out of that numbe…,1465755558561071105
1373597569385922560,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@AlgieAmanda @PrisonPlanet Horse$hit 
Across Europe the strict mask wearing countries like Germany ( use FFP2 masks ) are seeing some of the worst spikes of Covid in the WORLD.
They also have strict use vaccine Passports .

The real world data shows that these interventions do NOTHING.

Stop preaching 🚨",1465755558540156941
1397764253952610306,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","""Tặng ngay VIP vào tài khoản khi tham gia ngay hôm nay"" GATE Dễ dàng kiếm 300-500K mùa COVID với điện thoại thong minh - Hoa hồng lên đến 50% - Đăng ký theo LINK nhận VIP từ ADMIN: https://t.co/N78zXLDT6T https://t.co/RcFlVJcsnh",1465755558481313793
1445882433434382339,2021-11-30T18:52:12.000Z,"{'retweet_count': 295, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @m_ebrard: En la mañanera de hoy informé que hemos recibido 175 millones de dosis de vacunas contra covid-19 y alcanzaremos 200 millones…,1465755558363992080
799542226288345089,2021-11-30T18:52:12.000Z,"{'retweet_count': 72, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @yesisworld: 2020 CNN had a death counter but in 2021 more people died where’s Biden’s COVID death counter? Magically gone.,1465755557877497856
975497288700383235,2021-11-30T18:52:12.000Z,"{'retweet_count': 3584, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @mihora_xxv: Mais on est condamné à vivre comme ça genre factures, oppression, dépression et Covid ?? Everyday ???",1465755557818683399
1307031534763991042,2021-11-30T18:52:12.000Z,"{'retweet_count': 128, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RealCarlVernon: Dumbest thing I've ever heard:

""I'm double-jabbed and got Covid. Thank goodness for the jab, otherwise, it could have…",1465755557797711873
1409806875152072704,2021-11-30T18:52:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Veloneia as a person whos had covid before I can say, shes gonna make it, just stay strong man, all prayers to your sister",1465755557781024776
391485704,2021-11-30T18:52:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@TerbMG @FGCFlash Exactly. Negative covid test doesnt necessarily mean you are vaxxed.,1465755557495721985
1192426805812178944,2021-11-30T18:52:11.000Z,"{'retweet_count': 697, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @f_philippot: #Guadeloupe : Pourquoi ne pas dire qu’en fait c’est retombé à zéro depuis des semaines ?! Pourquoi brutaliser ce départeme…,1465755557290299393
2551742051,2021-11-30T18:52:11.000Z,"{'retweet_count': 247, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @jflafaurie: Lo que la ciencia todavía no ha resuelto ya lo hizo #Petro: saber exactamente el origen de la covid-19. Sus declaraciones s…,1465755557135106065
757499590954328064,2021-11-30T18:52:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",La preuve médicale que le vaccin Covid est du « meurtre »- Dr Vernon Coleman https://t.co/BWAf9tVWVl #LBRY via @OdyseeTeam,1465755557114044420
206417256,2021-11-30T18:52:11.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @de_rt_com: Griechenlands Premierminister kündigte am Dienstag an, dass die COVID-19-#Impfung für Menschen ab 60 Jahren verpflichtend we…",1465755557072154628
717471232082444290,2021-11-30T18:52:11.000Z,"{'retweet_count': 704, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @ChuckCallesto: BREAKING REPORT: Pfizer CEO Says “Most Likely Scenario” is “ANNUAL REVACCINATION” Against Covid...,1465755556640178181
338096509,2021-11-30T18:52:11.000Z,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @MasterTainment: It makes me genuinely angry thinking about the thousands of people that would still be alive if COVID wasn't initially…,1465755556539506700
285894253,2021-11-30T18:52:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@AlyceLMiller @AaronPyne4 @RepSwalwell All foolishness
If your kids have no comorbidity you are trusting the media not the facts; because the facts are that your kids most likely won’t even know they had covid once they get it.",1465755556405207042
1362702918462373888,2021-11-30T18:52:11.000Z,"{'retweet_count': 40, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @TimesLIVE: Prof Salim Abdool Karim raised concerns over the increasing Covid-19 cases, saying indoor events should only be allowed to b…",1465755556069658636
317394460,2021-11-30T18:52:11.000Z,"{'retweet_count': 2484, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @StereotypGasman: I’ve just cancelled our all day major cancer resection due to lack of ICU beds. The cancer may be too big to operate b…,1465755556019376134
892494445458993153,2021-11-30T18:52:11.000Z,"{'retweet_count': 238, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @RMConservative: Horowitz: Studies show an aggressive vitamin D campaign could have prevented nearly all COVID deaths https://t.co/iQo9V…,1465755555897778185
981229378825801728,2021-11-30T18:52:11.000Z,"{'retweet_count': 5120, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @CBSNews: JUST IN: Omicron COVID variant was in Europe before South African scientists detected and flagged it to the world https://t.co…,1465755555415400448
1444616621654482948,2021-11-30T18:52:11.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @SkyTG24: Covid, Costa: ""Variante Omicron parrebbe non grave. Valutiamo mascherine all’aperto"" https://t.co/7OQDJRnup4",1465755555381850117
1299873952110706691,2021-11-30T18:52:11.000Z,"{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @DeItaone: MODERNA SHARES DOWN 5.4% PREMARKET AFTER CO’S CEO SAYS IN AN INTERVIEW THAT COVID-19 VACCINES MAY BE LESS EFFECTIVE AGAINST N…,1465755554966650886
1255625838101442560,2021-11-30T18:52:11.000Z,"{'retweet_count': 220, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @VPrasadMDMPH: Every time you add a dose of vax
from 1 to 2
2 to 3
3 to 4

you have some increased risk of myocarditis leading to  hospi…",1465755554853314561
1282790377104248834,2021-11-30T18:52:11.000Z,"{'retweet_count': 149, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @StopNWO666: Double juiced and got the rona. Bedridden with Covid as he suffers 'really bad' symptoms  https://t.co/Wb1di6mDHy,1465755554740113410
284912891,2021-11-30T18:52:11.000Z,"{'retweet_count': 726, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @GuillaumeRozier: Plus de 80 ans : le taux d’admissions à l’hôpital est 6 fois plus faible chez les personnes ayant reçu une dose de rap…,1465755554459045892
1241137370252091395,2021-11-30T18:52:11.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @imUrB00gieman: Why is America’s death rate from COVID among the highest globally Dr. Fauci? 🤨🤨🤨 https://t.co/0XxbV9Zx8F,1465755554270298112
965960035,2021-11-30T18:52:11.000Z,"{'retweet_count': 29, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @Portaventura_ES: Estimados clientes, de acuerdo con la nueva reglamentación aprobada por la Generalitat de Catalunya, PortAventura Worl…",1465755554148757509
152844169,2021-11-30T18:52:11.000Z,"{'retweet_count': 164, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @2RawTooReal: AntiVaxxer: I don’t need a vaccine Jesus will protect me from the Covid Omicron Variant 

Jesus: https://t.co/3S0HiYseaX",1465755553846681607
377676517,2021-11-30T18:52:11.000Z,"{'retweet_count': 521, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @GeorgeMonbiot: Please let no one tell you that fit and healthy people are not at risk. 
https://t.co/HvxrVBgPK7",1465755553821569037
1433433342003728393,2021-11-30T18:52:11.000Z,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @M_T_Franz: Endlich KEINE Angstmacherei!! #COVID #kinder https://t.co/DrDlpRRKH4,1465755553615986696
1442556794073542656,2021-11-30T18:52:11.000Z,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @germanlopezm1: Ninguna variante nueva de covid que llegue a México, hará más daño del que ha hecho el patético sujeto originario de Mac…",1465755553477525508
1395302565550624768,2021-11-30T18:52:10.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @Rob13Chief: Milicyjny POmiot w czerwonych gaciach atakuje Polski Rząd za jego walkę z #Covid_19 a sam wysyła 130 tysięcy dzieciaków z p…,1465755553322479623
1144503524191064064,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@TenenbaumTobias @tagesthemen @GrueneBundestag @janoschdahmen Sich als Experte bezeichnen und gleichzeitig long covid völlig außer Acht lassen ist auch ein Kunststück,1465755553133740036
483686823,2021-11-30T18:52:10.000Z,"{'retweet_count': 157, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @zerohedge: Markets Freak Out Again After Moderna CEO Repeats That Vaccine Won't Work For Omicron https://t.co/mOogFcSrC7,1465755553020456968
1244313878529441793,2021-11-30T18:52:10.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @ADNFrance21: L'objectif final est de nous tenir en laisse... remplacer notre système immunitaire naturel par un système immunitaire art…,1465755552320045059
431777800,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The UAE 🇦🇪 tops Bloomberg’s latest Covid Resilience Ranking as Europe largely tumbles. https://t.co/psvlPDL2Lw via @bbgvisualdata h/t @deepjaveri https://t.co/plsMPDOBcy,1465755552131211269
760694335356690432,2021-11-30T18:52:10.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @NickSawyerMD: @NLFD_org we are not shills for big Pharma. We have taken no money from anyone. We know, based on scientific fact that th…",1465755552030461952
1414193193156022274,2021-11-30T18:52:10.000Z,"{'retweet_count': 519, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @EricMMatheny: Waukesha was a hate crime. Epstein was murdered. Biden didn’t win 81 million votes. And COVID is a Chinese bioweapon. Jus…,1465755552009629706
1424590753444114432,2021-11-30T18:52:10.000Z,"{'retweet_count': 181, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @silkiecarlo: Government’s continued avoidance of parliamentary scrutiny treats democracy as part-time, debate as futile &amp; opposition as…",1465755551996985345
1397235365250048009,2021-11-30T18:52:10.000Z,"{'retweet_count': 830, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @AndaluciaSinVOX: El presidente andaluz @JuanMa_Moreno  transfirió 11 millones de euros de fondos de recuperación del #COVID para el pro…,1465755551917346820
3637653018,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@KatieFromTexas Don’t you get injected with the strain, meaning the jab gives you covid?",1465755551657197570
2912217901,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@clarencehilljr This what he wanted. It’s about him not the team fuck him. He knew that catching COVID could make him miss games. He got paid now typical…….,1465755551623639040
1267839726943383554,2021-11-30T18:52:10.000Z,"{'retweet_count': 61, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @petrogustavo: Adriana Villegas, fue militante de Colombia Humana, de Buenaventura, tuvo que exiliarse en Ecuador, donde pasó muchas pen…",1465755551380484096
914560303,2021-11-30T18:52:10.000Z,"{'retweet_count': 519, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @EricMMatheny: Waukesha was a hate crime. Epstein was murdered. Biden didn’t win 81 million votes. And COVID is a Chinese bioweapon. Jus…,1465755550986092548
995598391,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Reuters I thought Professor Macron was worlds leading expert on Covid? France delayed vaccinations &amp; now paying heavy price unfortunately. Macron spending too much time falling out over submarine’s &amp; fishing. Macron priorities are pathetic.,1465755550902329346
1193880677424521216,2021-11-30T18:52:10.000Z,"{'retweet_count': 6398, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @JesseRodriguez: There were no COVID-related deaths yesterday in New York City, where the vaccination rate is over 90%.",1465755550877159436
3491301857,2021-11-30T18:52:10.000Z,"{'retweet_count': 472, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @p_duval: Pourquoi @olivierveran déclare à l'assemblée que plus personne ne conteste l'efficacité du pass sanitaire dans la lutte contre…,1465755550847750157
886652028012814336,2021-11-30T18:52:10.000Z,"{'retweet_count': 547, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @zerohedge: Oxford Professor: Official Data Shows Face Masks ""Made No Meaningful Difference"" To Infection Rates https://t.co/ccdLsvzEvP",1465755550780592132
1090881772928360448,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@camberd350z @VP Same here unvaccinated till date.
2 monhs ago i survived a serious Covid attack without any treatment than paracetamol &amp; intake of energy drip with only 24 hrs hospitalised.

I only lost my senses of taste &amp; smelling, which i regained back few days ago.
I'm pretty okay &amp; sound. https://t.co/l7u8uHF39h",1465755550722015239
18355938,2021-11-30T18:52:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@emily_fri I’ve found Walgreens to be less customer friendly than CVS. I needed my flu vaccine and had to go to Walgreens (insurance company thing) but got my Covid booster at CVS. At Walgreens I arrived early and was told that I’d others arrived they’d go before me. At CVS went right in,1465755550717812746
809987477691711488,2021-11-30T18:52:10.000Z,"{'retweet_count': 639, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @DwayneDavidPaul: Remember when most early NYC COVID cases came from Europe, but the US government banned travel from Asia instead?",1465755550625452035
824296689410469888,2021-11-30T18:52:10.000Z,"{'retweet_count': 1574, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @TheBabylonBee: New York Times Accidentally Publishes Ghislaine Maxwell Obituary Ahead Of Schedule https://t.co/gByxk9OgVA,1465755550415831045
63996778,2021-11-30T18:52:10.000Z,"{'retweet_count': 519, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @EricMMatheny: Waukesha was a hate crime. Epstein was murdered. Biden didn’t win 81 million votes. And COVID is a Chinese bioweapon. Jus…,1465755550399012870
1849681435,2021-11-30T18:52:10.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @PHL_CEO: Not sure how to talk to your kids about getting the COVID-19 vaccine? Here are some tips ⬇️ https://t.co/KlYSLgtE8c,1465755550046732297
1588131462,2021-11-30T18:52:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @saludand: ☎️📞Este servicio telefónico se desarrolló entre octubre de 2020 y septiembre de 2021 para frenar la transmisión del virus con…,1465755549463715854
1045251841401999361,2021-11-30T18:52:10.000Z,"{'retweet_count': 246, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @JMPSimor: Those who are advised to get vaccinated but refuse to do so need to face up to the consequences of their decisions. It's brut…,1465755549396606980
979791164458008578,2021-11-30T18:52:10.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @BostonGlobe: State announces three mobile clinics will offer monoclonal antibody treatment to ‘high risk’ people who have COVID-19 http…,1465755549371441160
1400500532,2021-11-30T18:52:10.000Z,"{'retweet_count': 704, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @ChuckCallesto: BREAKING REPORT: Pfizer CEO Says “Most Likely Scenario” is “ANNUAL REVACCINATION” Against Covid...,1465755549321113601
831200347032989696,2021-11-30T18:52:10.000Z,"{'retweet_count': 674, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @AaronMcMann: Jim Harbaugh with an announcement this evening on the ""Inside Michigan Football"" radio show: Any bonus money he earns this…",1465755549295906827
